id_book,id_user,user_gender,user_age,rating,date
2,1276,1,23,5,2017-09-07
7,4508,1,36,9,2016-04-10
4,2025,1,38,2,2020-10-08
6,2127,0,32,8,2019-10-27
5,76,1,31,6,2022-04-13
8,10220,0,28,6,2016-11-14
4,4153,1,27,7,2017-05-11
0,7054,1,30,6,2019-07-17
2,10112,0,31,8,2015-01-05
8,4113,1,30,9,2020-05-31
5,8748,1,30,5,2014-02-13
9,4896,1,32,7,2016-08-06
6,5898,1,35,6,2014-05-29
5,7783,0,33,7,2020-07-01
5,3849,1,27,8,2014-02-15
3,5107,0,29,8,2016-11-21
6,3814,1,33,9,2020-07-08
4,2349,1,29,8,2016-01-22
4,8208,0,35,6,2022-03-24
3,184,0,33,7,2022-01-05
2,10202,1,26,7,2015-02-01
9,3530,1,35,9,2022-05-25
7,6849,0,39,7,2016-07-24
1,5205,0,30,7,2018-11-02
9,2401,1,29,5,2015-10-11
9,3719,0,29,7,2015-11-06
8,8524,0,31,7,2020-01-31
3,823,1,32,5,2013-08-15
9,5500,0,29,7,2017-03-04
1,219,0,40,10,2014-03-26
0,3433,0,34,9,2019-12-23
7,9973,0,28,7,2018-12-10
7,6414,0,26,6,2017-07-31
4,1049,0,36,6,2016-09-05
0,9318,0,35,6,2014-09-10
0,4890,1,29,6,2021-08-13
5,458,1,32,7,2016-11-14
7,5456,0,32,10,2018-10-09
0,4397,0,37,6,2016-02-27
5,4483,1,31,8,2017-04-03
1,2114,1,30,7,2021-05-15
3,3146,1,35,8,2018-01-10
9,3401,0,34,5,2019-07-15
1,4585,0,36,8,2016-01-01
7,6164,0,26,7,2022-01-06
1,3883,1,36,6,2019-10-11
3,6583,1,36,8,2021-11-12
7,4504,0,28,7,2014-11-29
2,5928,0,39,7,2022-03-24
1,4012,0,27,6,2014-10-07
9,9664,0,28,6,2014-04-05
2,6910,1,40,8,2022-11-23
8,670,1,21,6,2020-12-07
1,10293,0,28,6,2014-12-17
5,7487,1,30,5,2019-04-07
2,6238,0,24,6,2021-12-01
9,8645,1,32,6,2022-02-15
2,4376,0,30,7,2020-04-10
4,3400,1,35,6,2021-05-07
4,10005,1,39,6,2017-07-02
1,975,1,36,4,2016-12-04
9,6070,1,35,5,2023-02-10
9,5356,0,33,8,2017-01-15
2,4228,0,29,6,2016-02-27
8,484,1,27,7,2014-07-04
6,7271,0,40,7,2013-06-08
3,9795,1,39,7,2015-08-18
0,3816,1,26,7,2022-03-16
2,7136,0,28,7,2015-02-13
9,3001,0,26,9,2014-08-14
1,1098,1,24,7,2014-04-12
9,2500,1,30,7,2019-06-18
0,2092,1,35,4,2020-08-27
8,6325,1,32,8,2017-08-31
1,7182,1,33,6,2014-02-16
8,5183,1,28,7,2023-03-14
2,4979,0,30,6,2016-04-09
9,2346,1,31,5,2014-05-04
4,4015,1,32,7,2023-03-13
6,194,0,36,7,2015-10-13
0,8110,0,29,8,2016-04-19
5,3452,1,29,6,2013-12-23
9,1425,1,25,6,2018-12-28
1,4513,0,27,7,2013-10-05
1,1344,1,36,8,2022-11-27
1,172,0,29,5,2022-06-02
7,3416,1,34,7,2018-11-29
5,3979,0,28,10,2016-03-18
0,8065,0,34,8,2016-01-20
5,2483,0,41,4,2013-11-28
3,5067,1,27,9,2013-10-10
4,1064,0,30,9,2019-10-24
8,6942,0,29,5,2021-09-04
1,10168,0,39,8,2017-01-20
0,5129,1,24,10,2013-11-20
9,6070,1,36,6,2021-04-08
6,3319,1,30,9,2017-06-05
9,5360,1,31,7,2015-10-16
9,5731,1,37,4,2013-04-08
0,5846,0,30,6,2016-05-18
5,1767,0,32,6,2015-11-19
1,2597,1,33,7,2017-10-11
8,10021,1,25,3,2013-05-13
4,2078,1,29,7,2018-04-19
4,1350,1,30,6,2015-10-28
6,9863,1,34,7,2022-04-17
3,7658,0,29,6,2020-09-01
0,2595,1,28,6,2020-02-19
9,2436,1,29,7,2018-09-05
3,1678,1,31,6,2016-01-05
9,5221,1,29,8,2020-01-17
1,6696,0,28,7,2016-01-24
5,8651,0,34,8,2014-08-15
9,1460,1,34,5,2022-01-15
3,2074,0,29,4,2020-12-30
0,6610,1,34,7,2017-12-06
9,2051,0,31,6,2014-08-25
8,2232,0,34,6,2018-05-12
1,913,0,37,5,2015-06-24
2,6987,1,39,8,2021-07-22
2,1951,1,33,6,2015-12-02
3,4267,1,34,6,2018-11-07
7,8810,0,30,8,2013-06-27
3,3812,1,37,8,2014-01-23
5,9833,1,29,7,2020-11-10
2,8010,1,30,6,2022-10-15
6,6938,0,26,8,2022-03-28
3,2414,1,29,7,2017-02-03
7,6883,0,39,8,2022-09-09
2,5108,1,31,7,2021-07-09
4,3437,0,28,8,2017-01-21
1,9372,1,33,8,2020-10-03
3,2093,0,34,6,2015-02-24
1,7514,0,28,6,2022-07-27
9,6295,0,26,9,2018-10-08
9,5161,1,34,7,2016-08-13
4,722,1,34,8,2016-11-08
2,7663,0,30,7,2021-06-30
1,6242,1,32,7,2021-04-09
5,4133,1,35,8,2020-12-27
9,2671,0,39,7,2020-04-24
8,9227,0,32,8,2019-04-27
5,2832,0,38,6,2020-04-05
8,1751,0,23,7,2020-07-25
0,2463,0,43,9,2013-06-06
7,4444,1,27,6,2013-12-04
6,6355,1,43,8,2015-09-29
9,5797,0,37,8,2018-05-03
9,5513,0,36,6,2018-07-23
1,1008,0,28,8,2015-06-26
3,3353,0,40,6,2021-07-30
3,3670,1,30,9,2019-12-13
8,5404,1,35,8,2018-07-27
9,9902,0,31,7,2014-06-26
8,6803,0,30,6,2015-12-04
8,8847,1,31,8,2020-04-17
7,9807,1,25,5,2015-03-02
8,2266,0,23,5,2013-11-22
9,3873,0,31,7,2021-02-13
3,5113,0,31,6,2021-12-05
5,9842,0,31,9,2019-05-17
5,8498,1,36,9,2020-02-04
0,3011,1,36,6,2020-12-04
6,121,0,32,6,2020-07-10
3,9991,0,30,5,2019-02-04
8,3145,1,40,8,2013-07-09
1,1451,1,34,8,2019-01-26
0,3065,1,20,5,2014-08-18
9,8448,1,36,8,2020-07-04
2,6357,1,31,9,2015-07-22
3,7249,0,34,8,2022-12-01
7,1478,0,44,6,2013-09-12
6,5698,0,30,5,2020-08-23
0,8760,0,32,8,2019-07-13
5,8906,0,41,5,2023-03-04
0,9265,0,39,5,2020-03-15
7,5462,0,25,8,2017-07-04
8,1784,1,31,8,2016-02-06
9,8992,0,33,9,2017-09-10
2,9620,1,28,6,2015-04-14
0,1878,1,30,6,2019-04-19
1,85,0,34,9,2013-01-18
2,7756,1,34,6,2013-02-10
0,894,1,32,6,2015-01-13
0,9300,1,33,7,2016-01-29
4,5906,1,30,9,2017-09-19
0,3265,0,36,7,2018-10-01
5,9636,1,31,7,2019-01-03
2,7900,1,25,4,2013-01-13
0,9698,0,38,5,2019-02-25
5,7921,1,30,8,2014-07-28
9,4301,0,27,5,2013-09-06
8,4375,0,30,7,2016-07-08
9,9139,1,33,9,2018-09-26
9,9301,0,27,7,2016-08-26
1,9800,0,28,8,2017-09-07
9,7435,1,31,6,2014-07-09
1,71,1,36,7,2013-07-13
0,9182,1,38,7,2021-03-16
1,9792,1,24,8,2018-09-14
5,4916,0,40,9,2013-08-08
4,155,1,29,8,2013-01-16
3,3118,0,29,8,2013-03-04
0,7500,0,33,7,2021-07-17
1,9279,0,33,3,2013-03-31
8,7825,1,29,7,2022-03-25
2,4715,1,39,6,2016-07-24
3,1005,1,28,7,2014-03-02
5,5027,0,33,10,2016-01-22
7,5207,0,33,7,2016-07-09
4,5553,1,34,4,2020-12-28
3,4189,0,37,5,2021-04-27
2,1198,1,27,6,2017-10-13
0,5011,1,32,8,2021-06-13
5,5249,0,37,5,2022-11-25
0,8960,1,39,8,2016-10-14
4,9905,0,40,8,2018-02-07
2,5916,1,26,6,2023-03-12
3,6878,0,35,5,2015-03-25
2,381,1,33,8,2013-03-15
0,2329,0,31,9,2017-05-25
9,1508,0,17,7,2015-05-30
9,8689,0,34,7,2020-09-10
5,8259,1,25,6,2019-11-30
0,10002,1,37,6,2013-11-15
4,2079,0,36,6,2018-06-21
8,2692,0,24,8,2022-07-13
9,4904,0,32,6,2017-05-17
0,2883,0,31,8,2018-01-29
0,3145,1,32,8,2015-08-11
5,2160,0,34,9,2017-01-27
6,173,1,30,8,2013-04-15
6,3832,0,28,5,2018-02-26
7,5880,1,30,7,2020-09-05
7,78,0,28,9,2021-11-04
1,8725,1,36,9,2021-03-17
1,2649,1,32,10,2013-07-28
6,2894,0,35,6,2020-08-19
2,5574,1,30,6,2016-05-31
2,8409,1,29,6,2021-08-09
2,8059,0,31,7,2016-10-25
8,9257,0,28,9,2023-02-21
4,5099,1,32,9,2014-07-10
2,1931,0,35,7,2022-05-04
4,8608,1,28,8,2013-10-08
8,7790,0,29,6,2015-08-15
7,6079,1,31,8,2016-09-27
6,10157,0,28,7,2013-03-29
6,9710,0,35,6,2022-12-08
7,6764,0,30,6,2020-04-09
3,2562,1,35,7,2019-10-15
8,6724,1,32,7,2021-12-06
8,4093,0,34,9,2018-05-07
0,6862,1,35,7,2014-06-01
5,10339,0,25,7,2020-07-15
6,5920,1,34,8,2013-03-08
8,5109,1,36,7,2019-08-03
8,9425,1,29,6,2013-05-18
4,3280,1,31,6,2022-03-14
7,235,0,34,6,2022-05-09
4,9437,0,41,7,2022-08-31
0,4787,1,37,3,2021-03-08
6,5619,1,33,7,2013-03-02
2,1329,1,36,6,2019-07-01
4,7844,1,28,7,2019-01-21
6,8514,0,39,10,2015-12-15
1,3381,0,28,8,2018-12-20
6,2947,1,35,4,2021-04-27
6,1620,0,35,6,2021-01-11
6,8125,1,32,7,2014-10-21
3,8094,0,35,5,2016-04-04
2,6472,1,28,7,2014-06-09
6,2199,1,37,7,2019-08-07
0,931,0,41,4,2014-06-15
1,3454,0,41,9,2016-12-04
0,1410,0,28,5,2015-08-17
2,5760,1,33,8,2022-03-13
9,6864,1,36,7,2021-08-14
1,3211,1,33,6,2014-10-24
0,3243,1,30,8,2017-10-28
2,6339,1,33,7,2019-04-23
0,3559,1,29,7,2015-09-30
2,1066,1,39,7,2018-11-27
0,6888,0,36,7,2022-02-19
0,514,0,33,7,2013-08-19
6,944,0,30,6,2013-07-12
9,3055,0,25,4,2015-05-18
1,1084,0,40,9,2013-03-23
4,1679,0,32,8,2018-08-31
1,8068,1,29,8,2014-12-11
3,3142,0,30,8,2022-09-28
3,7644,1,37,6,2021-09-26
7,9745,1,33,4,2013-05-05
7,8955,0,33,6,2020-09-06
3,1552,1,36,7,2019-08-18
1,6709,1,42,6,2021-02-05
0,1529,1,34,8,2022-12-17
2,6327,0,25,7,2013-09-05
8,3836,1,27,7,2020-09-22
7,3867,0,31,9,2016-04-17
2,6921,1,24,8,2013-06-17
3,6752,1,33,7,2020-02-19
1,7292,0,35,9,2014-01-25
1,4586,1,29,9,2018-12-24
8,6220,1,24,7,2021-11-17
0,5745,0,27,6,2023-03-05
4,8896,1,35,9,2020-03-28
6,2712,0,31,4,2017-01-13
5,6523,0,26,5,2022-03-03
5,2740,0,26,7,2020-06-05
5,6401,0,41,7,2016-12-31
6,9749,0,34,7,2015-05-13
6,5224,1,37,6,2019-09-29
5,693,0,31,5,2016-09-23
1,5031,1,33,7,2014-02-01
7,9567,0,35,9,2021-04-11
4,945,1,31,8,2015-07-11
8,1020,0,31,6,2020-10-13
9,4155,0,32,6,2019-06-16
8,1049,1,25,6,2013-11-08
2,3089,0,29,6,2016-12-21
3,2521,1,27,6,2021-06-18
0,1443,0,36,8,2014-10-25
5,30,1,29,6,2015-05-29
1,4638,1,36,9,2013-12-12
9,5102,0,33,8,2015-03-24
3,8510,0,40,9,2022-06-02
1,5837,0,26,9,2016-03-24
1,1,0,32,7,2020-11-10
6,6057,0,32,7,2022-06-30
3,2815,0,25,8,2015-09-05
1,7280,0,33,6,2022-12-28
4,731,1,28,7,2015-01-02
1,7478,1,30,5,2013-08-03
5,1820,0,32,5,2019-09-12
4,1051,1,30,7,2015-10-07
3,6102,1,38,6,2021-05-30
1,909,0,31,7,2018-08-23
6,786,1,27,7,2013-07-01
7,5851,1,29,5,2014-06-20
7,7459,0,29,7,2018-11-09
7,8011,1,32,8,2017-11-13
1,6385,1,36,3,2015-02-25
6,9446,0,29,8,2023-02-12
5,7662,1,38,7,2021-04-22
7,538,1,40,7,2020-05-22
6,9159,1,33,9,2016-11-12
6,6551,0,28,7,2021-04-29
1,2389,0,28,7,2017-04-23
1,55,1,27,7,2022-09-09
7,5268,0,39,6,2020-01-17
4,3338,0,37,6,2019-10-04
3,8842,0,39,8,2016-01-15
0,418,1,30,7,2013-05-19
9,6130,0,43,4,2014-10-10
6,2136,0,33,6,2014-09-15
2,3304,0,30,7,2020-03-29
9,3085,1,33,7,2021-04-03
3,8744,0,39,6,2014-01-06
0,1099,1,30,8,2016-01-13
7,2758,1,33,7,2016-03-31
9,6079,1,37,5,2020-02-21
9,4643,0,30,9,2020-06-02
9,3180,1,35,5,2018-11-27
0,5982,0,36,8,2017-08-27
3,6572,0,28,8,2020-02-16
1,5073,1,31,6,2019-06-17
4,2629,1,31,10,2020-01-15
0,1594,1,23,7,2014-12-18
1,7687,1,35,7,2014-04-04
2,6928,1,29,9,2017-01-03
3,3569,1,38,4,2017-10-17
7,9262,1,34,8,2015-04-19
0,9124,0,31,7,2016-09-25
9,1262,1,29,6,2020-09-12
6,7268,0,25,9,2022-07-24
6,3417,0,27,5,2019-05-28
1,1202,0,32,7,2016-03-13
0,3712,0,29,7,2013-04-10
2,10037,1,35,4,2013-06-20
8,4724,1,29,8,2019-03-25
2,2382,0,27,4,2015-04-14
6,3379,0,31,6,2023-04-02
9,2478,1,28,7,2013-12-20
5,6231,0,25,10,2020-12-08
6,8605,1,27,7,2022-04-15
9,6461,0,31,6,2020-04-05
4,3017,0,32,7,2019-07-31
5,597,1,34,8,2018-05-30
9,3317,0,30,8,2020-03-04
6,6221,0,28,6,2017-06-25
3,4962,0,32,9,2014-11-12
8,8174,0,30,6,2013-09-22
1,2464,0,30,8,2019-07-28
7,6651,0,30,7,2018-09-09
5,6984,0,37,5,2016-05-07
9,7714,1,40,8,2018-12-04
5,1633,1,35,4,2014-06-11
5,8440,1,34,6,2013-06-13
3,5856,0,34,7,2013-03-20
5,6175,1,32,6,2016-12-30
4,4333,1,32,7,2016-06-09
6,121,0,35,4,2014-11-25
3,1743,1,27,8,2013-03-27
3,4786,1,25,5,2017-03-22
1,3836,0,32,9,2023-01-01
0,701,0,29,6,2015-08-27
4,3030,1,30,8,2022-03-29
8,783,0,26,6,2019-12-19
2,3202,0,28,7,2014-07-13
1,2328,1,35,8,2021-06-25
3,8416,0,33,6,2013-09-24
4,5676,0,30,6,2014-06-16
5,4620,0,31,8,2017-01-13
4,7360,0,34,7,2017-10-25
5,2662,0,34,5,2014-11-18
8,9248,0,34,5,2018-01-27
7,8334,0,34,6,2020-06-27
6,1038,1,33,6,2016-07-01
4,2679,1,31,7,2022-01-31
3,10086,1,28,9,2016-10-21
6,5253,1,26,8,2018-07-19
6,9859,0,33,4,2019-09-22
2,4737,1,35,4,2014-01-31
2,4516,0,36,8,2020-01-04
5,6654,1,37,9,2023-03-21
9,7642,1,33,8,2016-12-08
2,9460,1,29,8,2019-09-07
7,3590,1,34,7,2018-12-19
8,3506,1,29,7,2022-10-20
3,6487,0,29,7,2015-10-03
1,1110,0,32,8,2022-01-12
5,6931,1,38,7,2014-07-29
6,7794,1,29,10,2014-04-30
7,5969,0,32,8,2017-12-17
7,4470,1,29,6,2021-12-18
0,8202,1,35,6,2013-07-14
8,2622,1,24,8,2020-03-12
3,639,0,32,9,2016-07-30
0,7729,1,33,7,2019-03-19
4,8211,0,27,8,2016-07-27
2,3296,1,24,6,2017-11-17
6,3851,0,30,6,2019-08-16
3,1944,0,28,4,2022-12-07
5,9953,0,41,5,2019-06-22
6,6154,1,34,8,2019-04-18
8,10317,1,31,5,2017-05-03
1,237,0,32,7,2014-09-20
4,8353,1,34,8,2020-09-05
7,4594,1,40,7,2016-01-09
2,8533,0,31,4,2021-12-28
0,8839,1,30,9,2019-09-11
7,7178,0,29,7,2022-09-14
0,1927,1,28,6,2014-03-17
2,520,1,23,7,2014-10-02
2,1330,1,38,7,2022-01-23
0,8183,0,29,8,2021-08-27
2,6463,0,27,3,2019-01-26
3,8658,0,35,7,2021-12-21
2,8082,1,25,7,2021-07-26
0,6737,1,33,8,2014-07-24
1,7682,0,36,8,2022-07-09
3,8493,0,27,7,2020-10-24
8,5389,0,33,7,2017-11-19
5,8273,0,29,7,2014-11-18
9,5760,1,27,8,2013-06-12
5,7382,1,32,9,2015-06-29
8,8286,1,40,5,2019-08-16
3,3887,0,30,5,2021-12-21
5,9001,0,36,6,2022-08-20
5,2,0,35,7,2021-12-20
8,9770,0,38,7,2016-10-16
8,9966,1,18,7,2017-01-03
8,7502,1,35,7,2013-01-30
3,1854,0,41,7,2019-08-05
9,6370,0,33,7,2020-07-24
2,1939,0,33,5,2019-08-19
6,3197,0,34,6,2013-12-02
7,1354,0,42,6,2017-07-20
3,73,1,38,5,2015-05-11
2,387,0,34,9,2013-04-19
6,7331,0,35,3,2017-01-13
9,9006,1,27,6,2019-06-09
4,2790,1,29,7,2018-05-21
6,5143,1,32,5,2021-01-16
1,6838,1,34,9,2014-02-28
8,1853,0,31,8,2022-12-27
8,4061,1,34,7,2023-01-03
8,3255,0,39,9,2013-05-07
3,7344,0,36,6,2019-06-11
4,6533,0,31,8,2019-06-29
5,5634,1,31,9,2019-12-08
2,1460,0,34,6,2015-06-11
1,3828,1,33,7,2016-09-05
3,1092,0,27,8,2020-03-25
6,3947,1,33,6,2016-07-08
1,7349,0,29,7,2016-01-08
9,3364,1,35,7,2019-04-01
8,1570,0,22,7,2019-12-28
4,1294,1,28,8,2013-02-19
7,3716,0,34,9,2021-06-20
4,2874,1,33,8,2013-12-14
2,2826,0,28,8,2015-03-10
2,8185,0,31,6,2014-03-23
5,10120,1,34,8,2022-11-10
1,1050,1,31,5,2020-03-20
7,7545,1,31,7,2023-02-09
4,7172,0,14,5,2014-12-30
9,5473,1,40,7,2019-07-07
4,6910,1,32,6,2014-02-06
4,3149,1,41,7,2019-06-07
8,4542,1,28,5,2013-11-06
1,8203,0,27,5,2017-09-28
0,2592,1,27,9,2022-08-29
9,2653,1,27,5,2014-05-24
1,6825,1,33,8,2013-11-30
5,7452,1,30,8,2018-10-12
1,1230,0,35,8,2021-05-11
1,4301,0,41,8,2013-02-23
0,2864,0,26,6,2022-01-02
2,2371,0,32,7,2014-07-07
4,7677,0,32,6,2014-08-25
0,4612,1,30,6,2015-02-06
8,6672,0,32,5,2015-09-20
1,8047,1,27,6,2013-03-14
8,7593,0,29,9,2014-08-05
8,4288,0,31,6,2015-08-25
9,8804,0,29,6,2019-05-14
8,4317,0,33,7,2016-09-07
5,1740,0,29,5,2022-12-10
9,1821,0,30,6,2018-02-18
3,3726,1,33,6,2021-06-23
8,3636,0,30,9,2017-03-13
8,2116,1,27,7,2021-07-01
6,2809,0,32,6,2013-11-04
6,3263,0,33,6,2013-03-08
2,4078,1,33,6,2021-04-13
4,6461,1,25,7,2018-06-26
7,9935,0,31,8,2020-12-23
0,4451,0,30,6,2019-04-20
6,9469,1,30,7,2015-11-29
7,1782,1,30,8,2019-11-28
2,3722,1,24,7,2015-06-08
6,412,1,28,8,2022-07-26
9,7046,0,36,5,2018-05-15
6,1517,0,31,7,2019-08-02
5,4410,0,36,8,2016-04-18
7,222,1,31,6,2021-08-01
6,5975,0,30,7,2014-05-14
6,3712,0,34,6,2020-08-03
1,9073,0,32,7,2021-03-30
2,2891,0,32,5,2014-06-03
7,2199,1,28,7,2013-08-20
9,9142,1,33,7,2014-08-19
6,3801,0,30,7,2019-05-30
7,5353,1,37,8,2022-08-10
5,9207,0,33,9,2015-07-31
6,4987,0,35,8,2016-09-17
7,2364,1,36,6,2018-09-13
4,6235,0,26,9,2022-06-22
3,3853,1,40,6,2013-11-28
5,4384,0,26,7,2019-12-09
9,5281,0,31,7,2013-11-28
2,2103,0,25,7,2014-12-03
4,660,1,26,9,2019-12-23
4,9556,1,34,7,2016-12-17
4,7605,0,27,6,2016-02-24
1,1903,1,25,5,2016-09-06
4,9324,1,30,7,2015-09-20
4,3089,0,29,9,2019-10-25
0,7907,0,31,7,2020-11-22
5,4039,1,27,8,2016-07-17
8,8325,1,39,9,2023-03-03
8,788,0,37,6,2019-03-19
7,6085,1,30,7,2020-02-02
6,5784,1,29,7,2013-08-05
9,2755,1,28,4,2022-10-26
6,2016,1,33,8,2020-06-07
9,1979,1,38,6,2015-01-21
9,2223,1,34,4,2015-06-05
7,2308,1,31,8,2013-03-23
2,1439,0,22,6,2022-04-22
5,2086,1,34,9,2019-12-31
4,8738,1,33,5,2013-10-19
5,4771,1,31,6,2015-01-10
1,4296,1,34,8,2018-06-03
9,5781,0,32,6,2020-02-28
8,397,1,29,5,2013-03-29
6,2524,1,33,6,2013-04-14
0,6133,0,39,7,2021-02-13
8,7349,0,33,4,2023-02-22
0,7705,0,29,7,2016-07-12
5,308,0,35,8,2017-05-07
9,796,0,38,9,2018-02-15
2,8456,1,30,9,2019-03-29
8,2484,0,37,5,2018-05-22
9,5796,1,35,6,2018-10-31
5,1400,1,33,7,2016-10-17
0,325,1,32,7,2015-12-11
2,3438,1,31,8,2022-06-07
6,2636,1,35,6,2017-10-13
9,5695,0,32,6,2021-08-19
8,9510,0,27,7,2018-03-28
6,5295,1,32,10,2021-01-03
5,8759,1,32,7,2022-12-26
2,5289,0,21,7,2017-09-17
2,6974,1,23,10,2013-12-14
2,6618,1,26,5,2021-07-29
5,8555,1,29,7,2017-10-19
3,3366,1,27,7,2019-01-24
4,9693,0,28,8,2016-12-24
1,7969,0,30,8,2019-03-10
5,8926,1,33,10,2016-10-12
4,729,1,26,5,2018-02-23
6,10150,1,31,9,2013-11-28
9,4627,0,33,4,2020-10-13
9,6855,1,37,9,2013-04-06
2,1945,0,24,6,2021-05-07
8,2038,1,29,9,2018-05-30
5,1392,1,36,8,2020-11-25
3,7511,1,37,10,2017-10-10
9,4893,0,27,5,2017-08-28
1,6503,1,40,6,2013-07-05
2,3447,1,33,8,2023-02-22
5,6662,1,31,5,2021-03-21
1,5844,0,32,6,2013-02-02
8,6163,0,32,9,2015-08-02
7,5463,1,28,7,2017-11-29
4,5778,1,30,5,2018-04-25
4,9638,1,28,8,2014-04-05
8,1964,1,24,8,2013-11-20
4,1121,0,25,8,2016-08-12
8,1632,0,27,5,2022-11-12
3,9477,1,32,7,2022-02-04
9,9295,0,28,7,2014-09-27
5,4470,1,36,8,2017-10-03
1,9288,0,35,7,2020-05-29
3,8688,0,33,6,2015-01-19
7,4960,1,39,8,2018-04-18
4,838,0,35,7,2022-08-01
5,9491,1,38,6,2016-12-01
8,4461,0,31,6,2014-11-22
8,4911,0,35,6,2015-09-05
1,2255,0,38,6,2014-01-13
7,7711,1,35,9,2018-07-15
5,8256,1,38,5,2016-06-02
3,3597,0,32,7,2014-11-14
8,7319,0,29,5,2013-11-20
0,3802,1,35,6,2016-10-10
5,9391,0,25,6,2020-07-13
0,8527,1,27,9,2013-11-03
0,8076,0,30,5,2015-06-18
3,4184,1,33,9,2016-08-17
3,6054,1,32,9,2023-02-19
2,4809,0,36,8,2014-06-10
2,3370,0,32,5,2022-04-30
7,4289,0,33,8,2018-09-27
3,9963,0,32,5,2015-01-17
0,3452,0,32,8,2016-05-30
6,905,1,34,4,2014-05-29
8,7999,1,39,8,2014-07-19
8,7654,0,23,9,2013-11-10
1,3748,1,41,7,2022-11-11
4,970,0,32,6,2017-05-25
0,9153,1,35,8,2016-03-11
8,4815,1,41,8,2015-12-22
5,1462,0,28,4,2013-11-08
9,1783,0,31,8,2018-07-22
0,3204,1,37,7,2020-02-28
3,6360,1,27,8,2019-09-09
3,994,0,28,5,2013-10-14
0,1163,1,33,4,2019-05-11
6,7148,0,32,5,2020-12-19
9,2153,1,32,8,2021-02-05
0,10123,0,37,6,2017-03-12
2,2631,1,31,8,2017-06-29
6,5105,1,36,7,2016-12-04
7,10333,0,30,8,2020-10-05
8,8511,0,32,7,2019-12-26
1,7921,1,32,6,2017-07-18
2,4647,0,26,5,2021-02-13
7,7125,0,34,7,2020-01-20
1,687,0,27,8,2022-04-01
2,7361,0,29,7,2017-06-09
2,671,0,37,9,2017-05-13
7,8475,0,42,6,2023-01-28
9,4179,1,28,7,2015-06-17
2,7932,0,32,7,2020-10-08
0,9355,1,29,6,2017-05-11
2,1067,1,36,8,2013-09-16
1,4674,0,35,9,2015-01-13
0,7467,0,25,6,2019-01-13
0,9916,1,31,6,2019-01-26
6,6522,0,37,7,2023-02-09
6,8544,1,35,6,2017-10-02
5,7420,0,31,8,2018-08-13
2,7170,1,36,6,2017-10-02
7,2458,1,29,6,2017-07-29
0,5454,0,29,8,2014-06-16
3,6318,0,36,7,2018-12-14
7,1508,1,32,7,2013-10-20
9,3029,0,30,8,2022-03-25
0,5044,1,36,5,2020-01-24
4,2101,1,30,6,2019-06-01
8,5963,1,35,8,2021-03-25
4,2966,0,36,6,2017-09-03
1,4738,0,39,6,2016-02-01
8,6614,1,37,8,2014-06-19
8,2528,0,31,6,2018-12-18
7,7772,0,36,9,2020-01-19
9,7148,0,34,6,2017-03-09
3,4882,0,32,7,2015-12-18
3,1109,1,32,7,2023-02-19
4,3930,0,36,9,2015-06-20
5,10054,1,36,6,2015-04-20
2,216,1,41,9,2015-09-01
1,6661,1,34,6,2022-02-19
5,5611,1,40,7,2022-09-15
2,4264,1,29,9,2014-04-22
8,3621,1,42,7,2015-03-08
8,7659,1,33,8,2016-09-12
9,8005,1,35,7,2013-09-06
9,3419,1,32,5,2023-02-09
6,4943,1,31,7,2016-02-21
2,8305,1,28,7,2022-07-21
8,1854,0,35,6,2021-08-02
3,7624,1,25,7,2013-04-06
9,9955,0,33,7,2016-10-07
7,851,0,26,5,2015-08-25
9,5781,1,38,7,2016-03-20
4,2282,1,31,7,2020-04-08
4,8303,1,31,9,2014-01-06
8,8552,0,21,8,2022-02-23
7,10211,1,30,9,2018-08-04
4,5774,0,29,4,2016-02-26
4,7143,0,33,5,2022-06-27
1,9049,1,29,3,2018-03-26
9,9774,1,37,8,2014-08-27
9,74,0,30,7,2016-07-09
8,9583,0,25,6,2016-03-18
5,6050,1,32,8,2018-10-11
4,4446,0,39,7,2018-09-20
9,1599,0,27,6,2019-06-29
3,7165,0,37,9,2020-04-18
7,50,0,36,7,2013-06-20
6,5281,0,41,7,2022-04-26
1,7689,0,34,10,2018-08-25
8,1571,0,23,6,2019-03-17
4,7242,1,22,6,2014-06-20
3,5698,1,23,7,2016-08-02
1,8373,1,31,5,2022-04-07
3,9749,1,31,8,2019-04-12
1,5367,1,35,4,2014-11-27
2,9794,1,30,9,2015-01-17
4,4125,0,31,4,2014-12-22
3,4588,0,28,6,2014-05-24
4,8806,1,33,9,2021-10-28
9,230,0,33,5,2021-06-14
2,3390,1,26,10,2020-07-03
3,1060,0,34,6,2013-04-20
8,7263,0,42,6,2013-01-07
5,1183,0,30,8,2015-04-29
8,6260,1,22,6,2023-02-02
8,74,1,30,6,2019-06-28
1,5111,1,25,8,2020-04-13
0,2044,1,29,7,2019-03-23
9,9157,1,28,6,2023-04-02
1,3670,0,29,7,2015-04-17
9,1131,1,35,5,2019-05-10
5,7801,1,32,5,2013-08-22
2,10314,1,40,7,2014-02-04
4,10118,1,30,6,2018-11-16
3,3423,0,34,6,2015-06-17
5,2461,1,34,8,2016-03-12
8,6448,1,32,9,2019-08-07
5,10361,1,34,9,2022-07-17
1,3351,1,35,7,2019-10-02
1,3251,1,20,6,2020-12-27
8,10045,0,39,6,2023-03-09
2,7713,1,30,6,2022-11-01
