id_movie,id_user,user_gender,user_age,rating,date
9,7099,0,31,6,2016-05-16
4,10367,1,30,6,2021-12-29
2,3514,1,34,3,2016-11-19
1,5000,0,33,6,2023-01-16
9,9589,0,37,6,2015-12-17
3,2368,1,32,5,2021-03-01
5,2653,1,28,7,2022-05-04
7,5474,0,34,6,2021-06-16
1,10194,0,31,5,2013-09-22
4,774,0,39,6,2014-07-31
5,2503,1,32,6,2020-11-08
1,4013,0,41,3,2018-06-17
1,10266,0,29,7,2018-08-17
2,3965,1,32,7,2016-11-13
8,7691,0,36,7,2022-09-30
6,4355,1,33,4,2014-10-04
6,3716,0,37,4,2017-12-23
2,1504,0,26,8,2013-08-23
9,3482,1,27,8,2023-02-21
0,3544,0,41,7,2013-10-02
4,7298,0,28,8,2015-07-19
9,7167,1,26,7,2014-05-13
1,5777,0,24,6,2021-02-08
5,4053,1,34,7,2022-05-17
2,4487,0,35,8,2016-09-03
1,6202,1,30,6,2021-06-30
6,8629,1,33,8,2019-10-26
5,4223,0,30,2,2021-04-21
9,2462,1,24,6,2021-05-04
8,8673,0,28,7,2022-12-28
7,8985,0,29,6,2013-02-08
6,1741,0,27,6,2017-02-04
0,10139,1,31,7,2013-07-24
9,4370,0,29,6,2021-11-08
8,9276,0,27,9,2014-04-04
4,5012,0,33,6,2017-04-06
7,3103,1,28,5,2016-11-01
9,244,1,27,3,2022-01-29
6,893,1,38,7,2021-12-08
0,7176,1,34,8,2013-10-03
5,657,1,35,6,2015-01-27
4,6005,1,33,7,2017-06-22
1,7255,0,31,4,2020-08-13
5,575,0,30,4,2021-07-19
5,8369,1,27,5,2017-07-25
0,7421,0,31,8,2021-01-09
2,2411,1,39,6,2013-01-22
0,1750,0,34,7,2020-05-28
5,6136,1,23,6,2019-08-14
9,4338,1,38,5,2020-09-10
4,9904,1,31,6,2016-10-27
3,10280,1,34,6,2020-12-22
5,7117,1,32,6,2013-06-16
0,6603,0,35,7,2014-08-05
0,5365,1,30,6,2015-07-30
2,5984,1,37,6,2013-12-28
1,7793,1,36,7,2014-04-24
1,3813,0,30,6,2013-06-23
6,2715,1,30,3,2013-01-09
0,4686,0,29,6,2017-06-24
1,5542,1,34,6,2020-01-11
1,10318,1,33,5,2019-05-30
4,2447,1,28,6,2015-07-02
7,3668,1,26,6,2014-05-26
6,5499,1,22,5,2020-03-26
4,3685,0,23,6,2018-03-07
0,7863,0,33,4,2019-12-13
6,6724,0,19,4,2021-07-12
4,379,0,27,9,2014-03-26
2,3336,0,28,7,2017-04-28
5,1330,1,34,7,2014-01-21
5,1421,0,39,7,2018-05-22
2,6619,0,30,6,2021-07-03
0,2357,0,38,5,2017-08-12
6,5678,1,34,6,2023-01-09
8,7940,0,29,7,2016-03-01
5,6331,1,39,5,2018-12-19
1,8477,0,30,7,2022-10-18
6,5174,1,28,4,2016-05-31
5,6553,1,31,5,2022-03-17
8,5184,0,36,7,2015-11-20
5,7425,1,33,7,2013-02-09
7,6941,1,32,6,2013-03-01
6,411,1,28,7,2018-11-07
0,2526,1,40,5,2015-07-26
4,746,0,38,6,2020-04-16
1,10122,0,33,2,2019-03-04
6,5104,1,36,6,2021-02-18
6,1730,1,36,6,2016-04-12
7,154,1,26,8,2022-01-05
0,2872,1,33,8,2015-01-15
8,4614,0,33,6,2018-11-06
4,404,1,27,9,2019-10-09
8,3756,1,32,5,2022-03-13
7,6147,0,40,7,2019-07-09
4,7743,0,27,7,2022-04-10
5,205,0,34,6,2015-11-04
4,271,0,36,7,2016-12-25
6,102,1,31,6,2014-11-08
3,4443,1,33,7,2020-09-28
9,6045,0,31,8,2021-02-18
4,8677,1,26,7,2013-07-10
6,43,1,31,6,2017-03-23
7,7943,0,31,7,2017-02-20
1,4731,0,40,6,2018-04-19
1,346,0,38,7,2020-05-05
9,7022,1,39,6,2018-05-17
2,7834,0,30,7,2014-09-28
9,9136,1,30,5,2020-09-08
8,4436,0,32,7,2023-01-24
2,150,0,34,5,2020-12-25
7,5829,1,35,8,2022-06-24
6,3917,0,33,9,2021-03-16
9,4450,0,34,5,2013-04-19
1,2686,0,22,6,2018-12-14
7,5637,0,42,8,2013-03-08
6,4243,1,29,8,2016-01-29
0,8913,1,37,5,2021-05-24
6,7336,0,29,4,2021-03-11
3,943,1,33,5,2017-09-11
2,6886,0,27,6,2013-10-02
9,3979,1,28,7,2022-01-18
4,3659,1,27,7,2015-06-20
1,2229,0,37,6,2013-06-18
9,5071,1,29,6,2019-09-25
4,879,1,31,7,2021-07-23
4,5677,1,35,7,2016-04-17
0,7326,0,29,7,2015-07-08
3,1946,1,34,4,2021-08-05
3,2876,1,38,5,2016-11-21
5,9463,0,30,6,2017-08-30
2,4420,1,31,6,2020-10-16
8,2885,0,33,6,2020-03-16
2,6497,1,28,6,2020-11-18
4,8397,0,32,6,2016-12-08
5,8711,0,28,4,2019-09-18
1,9157,0,28,4,2020-02-21
4,4358,0,30,7,2021-03-27
9,7615,1,23,6,2017-12-17
9,657,0,38,3,2016-09-23
2,7559,0,31,7,2014-12-10
9,3011,1,37,5,2016-02-04
8,2134,0,33,6,2023-02-12
3,8400,0,31,7,2014-05-14
4,4334,1,29,5,2022-09-02
9,427,0,34,8,2022-08-18
7,7565,0,29,3,2022-07-19
7,1008,0,38,6,2021-02-06
7,6027,1,34,6,2021-10-07
2,3141,0,28,5,2013-11-29
0,5442,1,35,8,2014-10-18
1,3419,0,36,6,2018-03-22
1,2411,1,31,2,2019-05-07
7,4150,0,33,7,2020-07-24
2,125,1,32,6,2017-02-04
9,3578,0,27,5,2014-03-10
5,7051,1,29,8,2017-06-07
3,5497,1,31,5,2015-12-10
3,5578,1,29,6,2021-09-02
7,8657,0,36,7,2021-10-03
4,1306,1,27,7,2019-03-19
1,7584,1,29,8,2014-09-30
6,9906,1,44,6,2016-05-28
6,3304,0,33,6,2020-03-11
0,105,1,28,6,2017-08-27
3,2342,0,35,9,2021-01-08
0,9875,1,28,6,2022-08-11
9,89,0,36,5,2016-04-11
3,4139,1,25,4,2020-04-23
0,3330,1,34,7,2014-01-21
2,388,1,36,9,2013-09-19
5,2907,1,35,5,2015-09-10
3,9434,1,36,5,2014-01-03
0,14,0,39,7,2018-04-09
5,6734,1,30,6,2016-03-16
2,9804,1,30,6,2021-01-08
9,258,1,35,6,2022-12-23
6,2174,0,33,4,2014-01-03
4,8745,1,43,5,2016-04-22
2,158,0,38,8,2014-10-22
4,10052,1,24,7,2014-06-22
1,3265,0,32,8,2018-09-30
0,4590,1,31,7,2021-03-31
3,7432,1,29,7,2021-01-06
5,5998,0,35,7,2019-07-10
0,4088,0,31,6,2018-02-19
6,3572,0,32,4,2016-03-30
8,7065,0,28,8,2014-04-28
6,7091,0,28,8,2019-06-15
5,3287,0,34,6,2018-09-20
1,804,0,29,5,2017-06-09
8,7214,1,31,6,2013-08-31
9,2339,0,34,5,2020-09-28
4,8196,1,25,6,2013-09-03
0,9478,1,32,7,2019-04-11
7,1501,1,34,7,2014-02-25
3,1152,0,35,5,2022-10-20
7,8244,0,37,8,2017-03-01
3,3983,0,40,5,2019-01-25
2,6251,0,36,8,2017-06-09
2,126,0,35,8,2020-04-26
5,1474,0,36,8,2020-11-20
9,7391,1,28,6,2020-07-31
8,6252,1,32,5,2015-08-27
6,4120,1,36,6,2022-05-21
4,9560,0,30,6,2013-11-02
0,9043,1,29,6,2015-08-01
8,8080,0,32,8,2013-08-01
2,2181,1,28,4,2021-10-20
1,3123,1,31,5,2015-06-05
8,3738,1,32,9,2017-08-19
7,7601,0,32,9,2022-05-09
5,9322,1,29,5,2016-08-14
2,1311,1,26,6,2014-05-21
7,9311,0,35,7,2020-04-18
0,8273,1,36,5,2014-11-30
9,9481,1,30,7,2019-05-01
3,2993,0,40,5,2022-08-11
8,8754,0,30,5,2017-05-19
0,6898,1,27,3,2016-12-09
7,6204,1,40,7,2022-02-25
4,3356,1,33,7,2014-11-30
7,10073,0,37,6,2018-05-10
1,1828,1,25,6,2020-07-31
0,524,0,29,6,2015-10-23
5,5762,1,31,9,2022-10-16
0,5496,0,29,7,2015-09-20
5,2934,0,25,6,2014-09-21
0,231,1,35,8,2017-03-24
5,2184,0,36,9,2019-08-13
5,8551,0,30,7,2015-10-16
7,6530,1,30,7,2014-11-13
8,2359,0,33,7,2016-12-07
4,2075,1,26,5,2019-08-19
7,4390,1,35,7,2020-08-18
9,9744,1,30,6,2022-02-24
2,9325,0,26,5,2022-11-16
2,6878,1,38,7,2020-08-01
7,1275,1,30,6,2018-11-15
3,8974,0,32,8,2015-02-17
0,5911,0,36,4,2017-04-23
2,897,0,39,4,2023-01-13
7,743,0,30,4,2022-04-02
2,10174,1,36,7,2016-11-29
0,354,0,30,6,2016-02-21
4,5782,0,33,7,2015-04-14
1,8644,1,34,6,2019-01-02
9,2791,0,34,7,2016-03-20
1,1192,1,31,8,2022-06-30
7,2896,1,31,8,2018-09-08
0,2416,1,30,6,2019-11-29
0,2374,1,33,5,2020-01-27
1,9583,1,32,8,2020-08-23
9,2920,0,35,5,2018-03-27
4,4169,1,36,7,2013-08-02
1,5688,0,31,7,2021-05-11
4,4769,0,34,7,2021-07-25
8,4673,1,29,4,2023-03-17
5,2239,0,35,5,2021-12-13
9,1657,1,30,8,2020-12-06
9,848,1,30,3,2019-12-05
6,7345,0,35,6,2019-01-28
9,5349,0,36,5,2020-02-22
4,1610,1,42,6,2013-07-20
3,4726,0,25,7,2023-03-10
1,4712,1,35,6,2016-05-10
3,5938,0,33,5,2018-07-06
9,4675,0,39,7,2015-03-05
9,3582,0,31,7,2018-01-01
0,7460,0,37,8,2015-06-01
4,3602,0,37,3,2020-01-11
8,7627,1,37,8,2013-01-15
6,8195,0,22,5,2013-07-25
1,2110,1,31,4,2016-12-12
8,5855,0,31,7,2018-08-09
0,5736,0,34,5,2018-01-19
7,6567,1,32,7,2015-08-08
0,3002,1,31,9,2022-08-07
4,1769,0,36,5,2015-03-07
1,9841,0,27,6,2021-01-05
6,10108,1,36,6,2022-01-03
7,639,0,31,5,2016-01-23
9,1015,0,28,5,2017-05-06
6,3249,0,36,7,2013-03-28
5,5905,1,31,8,2016-02-01
8,3288,1,25,5,2023-02-28
7,2360,0,35,5,2018-02-19
8,8978,1,29,5,2017-12-10
1,9263,1,40,6,2016-12-01
1,2621,0,33,6,2021-12-24
6,10023,0,28,7,2013-02-09
1,7026,1,29,8,2022-07-04
9,10214,0,32,5,2017-05-21
3,2372,0,35,5,2013-10-24
6,3476,1,26,7,2013-03-17
4,5482,1,26,6,2017-10-26
9,10186,0,33,7,2021-08-08
5,8673,1,30,8,2013-04-15
3,1246,0,35,9,2016-11-06
0,3658,1,28,4,2017-08-25
8,2992,1,31,6,2016-05-04
2,8547,0,25,7,2019-01-28
2,5565,1,36,6,2015-05-02
1,1141,1,24,8,2020-05-19
9,1764,1,38,4,2013-01-16
1,580,0,34,6,2017-05-06
8,8339,0,33,7,2014-02-25
7,1853,1,32,8,2020-11-09
9,9011,1,26,6,2017-05-21
1,6251,0,37,5,2013-02-11
3,2557,0,29,6,2022-01-31
2,7215,1,33,6,2022-09-22
6,3016,0,36,7,2014-02-14
7,5866,0,24,6,2014-12-30
8,2374,1,37,6,2015-03-23
5,6325,1,33,8,2016-02-13
7,1474,0,30,6,2019-07-11
6,983,0,30,4,2014-09-06
2,6190,0,34,7,2013-04-29
6,5033,1,35,7,2022-04-19
3,9060,0,35,3,2014-05-19
7,1489,1,32,8,2016-09-21
7,5825,1,38,8,2020-01-31
8,9042,1,34,4,2021-09-07
8,8947,1,30,5,2018-03-01
3,444,1,25,6,2016-10-17
7,1013,0,34,6,2018-05-01
3,6547,1,28,7,2016-08-07
2,3231,0,40,6,2020-06-10
6,982,0,35,8,2013-01-27
3,10255,0,27,8,2016-10-23
8,996,0,28,6,2016-05-13
5,2849,0,29,7,2013-02-10
9,10064,0,34,4,2013-05-30
3,7148,1,38,6,2017-12-16
1,280,1,32,6,2013-12-10
7,746,0,40,6,2019-02-26
2,8621,1,32,7,2022-05-23
9,7315,1,33,5,2013-08-13
4,4796,1,34,6,2018-09-23
6,7767,1,25,6,2018-02-25
9,7532,0,30,6,2018-10-16
4,6666,1,33,4,2015-10-25
1,7202,0,38,7,2018-02-20
0,3009,0,36,7,2014-07-27
9,7898,1,32,5,2020-06-23
1,2213,1,38,6,2015-06-01
9,6276,1,32,8,2015-07-24
3,9855,0,29,5,2013-10-03
5,6552,0,23,4,2021-03-23
7,496,0,31,7,2022-04-21
3,1875,1,36,6,2017-02-09
3,196,1,25,4,2022-07-01
9,3328,0,40,5,2021-06-03
9,1257,1,37,5,2021-08-28
6,6708,1,31,9,2013-04-06
9,6690,1,30,6,2013-01-18
9,2162,0,34,4,2020-01-24
7,4946,0,30,8,2019-10-28
1,9039,0,30,6,2013-03-02
0,7967,0,25,4,2013-03-18
0,8064,1,26,5,2016-03-02
3,334,0,25,4,2013-04-09
4,10124,1,36,6,2013-10-03
7,9245,0,30,7,2019-08-04
9,732,0,37,7,2018-01-05
1,9074,1,36,7,2018-07-21
8,8084,0,30,5,2020-10-30
0,5959,1,32,5,2023-01-08
8,3216,0,33,8,2020-09-02
5,2313,0,26,6,2021-08-29
0,1557,1,29,7,2023-01-16
0,10114,0,39,7,2016-07-15
0,2865,1,40,4,2019-07-05
4,6901,1,28,3,2016-10-01
5,686,1,42,7,2013-02-28
5,640,0,38,4,2021-09-02
5,2704,0,30,8,2022-12-01
7,5262,1,28,6,2018-06-23
0,5686,1,38,8,2018-12-31
9,4154,0,30,8,2016-11-17
4,3917,1,36,6,2014-02-02
1,5749,0,30,6,2013-06-03
0,2864,0,32,5,2020-01-08
1,6701,0,24,3,2022-07-23
3,1865,0,35,7,2018-10-23
7,1903,0,31,5,2018-10-31
0,6065,1,31,4,2020-03-03
1,7822,0,31,7,2022-04-12
9,5409,0,33,5,2013-06-04
3,750,0,38,4,2019-02-15
1,423,0,27,7,2015-06-11
6,70,1,30,8,2014-04-23
5,2989,0,34,5,2014-11-07
7,505,0,37,7,2013-09-07
8,8101,1,31,6,2015-01-16
6,6361,0,37,4,2017-12-02
0,8061,0,31,5,2022-10-22
7,8991,1,30,7,2013-07-19
9,69,1,38,8,2015-03-29
8,473,0,27,7,2015-12-26
6,5879,1,31,7,2021-05-01
7,2818,1,35,8,2014-09-08
6,5454,0,33,6,2016-04-25
3,2640,1,33,5,2018-11-12
9,9663,1,34,3,2022-09-16
1,7036,1,32,5,2021-10-20
2,2516,0,37,7,2016-07-22
9,4040,0,39,7,2017-04-02
3,7880,1,29,3,2020-12-10
7,2960,1,41,7,2020-02-12
9,3224,0,33,5,2013-02-09
3,1900,0,31,5,2018-05-29
0,3209,1,35,9,2018-08-10
5,5847,0,25,7,2013-03-17
2,2585,0,23,6,2014-12-28
1,9169,0,27,6,2021-07-09
6,3463,0,29,6,2014-06-15
6,7925,0,28,9,2018-04-20
5,10292,0,38,4,2017-03-02
0,6451,1,23,6,2017-04-28
6,6355,1,33,6,2020-03-28
8,8225,1,36,4,2015-10-05
8,4517,0,30,6,2015-08-28
0,5815,0,33,7,2017-09-16
5,452,1,30,5,2014-04-11
1,3857,0,35,5,2022-01-27
3,1335,1,31,6,2019-10-19
0,4714,1,27,5,2015-07-15
2,1473,0,31,6,2014-10-02
2,4322,0,36,7,2016-10-19
4,5379,0,40,5,2013-03-02
6,10258,1,30,6,2016-01-31
6,9231,1,37,7,2020-04-11
4,10347,1,28,4,2019-11-30
3,6007,1,38,7,2019-07-21
4,4555,0,29,5,2013-06-11
7,5208,0,30,7,2021-12-08
3,103,0,39,7,2013-01-25
6,5223,0,29,8,2013-09-12
9,5839,0,35,8,2020-03-11
0,8467,0,23,7,2021-09-24
8,4514,0,44,5,2021-12-11
6,8130,0,34,8,2018-01-12
7,4901,1,37,6,2020-04-03
8,4335,0,31,7,2022-01-06
0,5227,1,36,9,2014-05-14
4,3059,1,31,5,2017-02-19
4,5309,0,29,4,2013-02-16
8,5177,1,38,5,2020-06-26
6,3841,1,45,4,2013-03-22
4,8505,1,32,5,2016-12-12
9,379,1,33,5,2016-06-24
1,3581,0,31,9,2019-05-15
5,6415,1,34,7,2018-11-30
7,5022,1,35,8,2015-06-19
4,9546,1,34,4,2015-08-03
7,3865,0,29,5,2013-05-17
6,2012,0,37,5,2018-09-03
3,8547,0,32,7,2016-03-01
8,2778,1,36,6,2018-04-20
2,6387,1,40,4,2021-11-03
9,10210,0,37,7,2017-04-01
8,10303,0,41,6,2018-05-14
5,7704,1,27,4,2022-05-17
7,9994,1,36,5,2020-05-19
7,9258,1,33,5,2019-04-18
5,1148,0,25,5,2016-08-01
5,9390,1,40,7,2018-10-21
7,6478,1,36,9,2021-04-26
9,10360,1,36,9,2018-05-26
9,2331,1,32,6,2015-03-24
9,6285,0,33,6,2019-05-12
1,3357,0,22,9,2022-12-08
5,7062,0,39,5,2016-08-14
4,6955,0,33,7,2022-06-25
5,5255,0,38,6,2013-08-19
1,2798,1,34,4,2017-06-25
0,7941,1,31,6,2020-07-27
2,9289,1,30,8,2022-06-25
9,3516,0,26,4,2022-12-04
7,1470,0,31,5,2021-02-28
1,8794,1,33,6,2021-02-24
5,6963,0,26,7,2019-02-23
2,7638,0,31,8,2017-12-01
7,1614,1,37,6,2018-08-30
0,583,1,25,8,2018-08-05
1,5895,1,39,5,2016-11-25
4,5901,0,35,3,2013-11-22
0,8779,0,35,5,2020-02-04
0,1206,0,39,5,2020-10-03
8,1527,0,27,7,2015-06-16
0,9091,1,31,7,2013-11-14
8,9123,0,26,6,2021-01-16
2,8764,1,33,8,2021-07-13
3,2652,0,30,6,2013-11-01
1,2546,1,38,4,2014-04-20
5,3385,0,31,5,2017-12-15
1,9318,0,38,5,2016-10-01
7,4828,1,23,6,2013-10-20
0,4435,0,33,7,2019-09-12
2,4533,1,30,5,2015-10-06
9,8841,1,40,6,2014-04-11
1,8269,1,36,8,2015-02-21
5,4520,1,27,6,2019-09-19
7,4615,1,30,7,2013-07-24
8,5259,1,37,5,2014-05-27
2,564,0,35,6,2022-10-16
2,8336,1,27,6,2015-07-14
7,9617,1,29,6,2013-06-03
5,1326,1,26,6,2014-12-01
6,6765,0,34,5,2016-02-23
3,7677,0,31,4,2015-01-09
2,3771,1,32,4,2021-03-19
9,8703,0,32,5,2021-04-15
8,9093,1,30,4,2020-03-06
3,6579,0,34,8,2023-02-21
8,153,1,32,5,2021-04-20
7,9571,1,30,6,2023-01-29
7,2618,0,43,5,2015-04-07
7,4999,1,33,10,2015-03-14
1,8591,1,31,5,2020-01-19
5,1081,1,35,6,2016-12-23
0,2145,1,40,8,2018-07-05
7,4392,1,30,5,2022-04-16
9,4495,0,29,5,2022-05-11
5,8625,0,31,7,2021-07-22
7,8833,1,34,7,2013-12-21
2,4877,1,35,5,2013-06-19
5,3979,0,26,5,2022-08-29
7,3644,1,37,5,2017-07-07
2,1294,0,39,9,2013-12-15
5,8772,0,36,8,2013-12-26
8,8215,0,35,9,2017-05-05
0,553,1,37,6,2022-01-28
9,3878,0,29,6,2019-05-08
8,3435,0,27,4,2018-07-02
8,10347,0,25,5,2016-07-15
4,6414,0,35,6,2013-05-28
4,6587,1,41,6,2016-08-31
6,10334,0,28,6,2019-12-02
7,6037,1,29,4,2021-08-09
3,2041,1,35,8,2016-08-30
0,2557,0,31,8,2020-10-12
8,10365,0,28,5,2018-07-03
6,1705,1,33,5,2022-02-19
2,4378,1,30,6,2021-04-27
7,1454,1,25,4,2014-09-26
2,5056,1,31,7,2019-08-24
3,2728,1,32,6,2019-08-05
9,1853,0,37,3,2020-10-20
7,4098,0,38,4,2014-10-11
0,4790,0,36,8,2020-02-16
8,6391,1,28,7,2017-08-08
7,8792,0,36,5,2022-03-18
6,5467,0,29,6,2022-04-27
5,3404,1,34,7,2017-07-21
6,7059,1,33,6,2016-01-20
7,2642,1,35,6,2017-07-02
4,5127,0,29,7,2016-08-10
4,7187,1,31,6,2013-02-24
3,6472,1,31,6,2014-12-15
0,2470,0,30,8,2016-01-16
3,9053,0,32,6,2017-11-01
0,1280,1,33,3,2014-12-21
0,5276,1,32,4,2019-03-17
7,1238,0,30,9,2020-04-12
3,9929,1,26,9,2016-09-11
6,7961,1,29,8,2015-03-13
6,1186,1,33,7,2021-04-16
7,6594,0,43,7,2020-05-16
9,890,1,30,7,2021-08-27
0,5543,1,35,6,2018-03-24
7,6667,1,32,5,2015-06-10
0,5178,1,33,5,2015-12-03
3,7977,1,32,5,2021-09-19
7,10148,1,37,7,2014-05-28
9,8196,0,32,7,2017-02-02
2,6437,1,36,5,2015-11-27
1,5213,1,30,5,2014-08-24
8,2297,1,36,3,2022-09-01
2,7783,0,36,5,2022-12-27
4,10187,0,26,7,2020-06-11
6,9719,0,31,7,2016-09-21
4,3700,1,39,7,2020-05-21
2,9995,1,31,7,2020-08-24
1,6921,0,33,4,2018-04-15
2,3180,1,26,8,2018-05-07
9,452,0,32,6,2016-02-05
1,3354,1,27,6,2017-08-28
2,1439,1,43,6,2016-09-18
7,10293,1,36,7,2014-11-13
8,10301,1,27,6,2018-06-15
0,245,1,24,6,2018-01-19
1,3268,0,29,4,2013-08-19
2,3321,1,36,5,2016-01-10
5,10292,0,35,4,2014-10-22
5,7512,1,34,5,2016-09-28
6,7913,1,31,3,2019-02-06
1,2226,0,30,5,2014-05-10
0,3459,1,39,7,2014-04-04
1,22,0,30,8,2016-06-20
6,400,0,45,6,2014-06-09
8,8908,0,27,7,2017-04-05
6,7704,0,34,5,2017-03-11
0,4945,0,31,5,2017-05-11
1,936,0,34,5,2017-12-02
8,9470,0,37,7,2016-12-02
7,6315,1,36,5,2022-05-28
5,8127,1,36,7,2022-04-14
7,4351,0,35,6,2022-05-14
6,6576,1,32,5,2022-06-22
6,2985,0,31,6,2013-07-21
9,6613,1,29,6,2019-02-04
7,2314,1,33,5,2018-08-24
0,6421,1,35,4,2016-06-05
7,5474,1,30,7,2016-04-21
0,8021,1,31,7,2019-03-22
6,3915,0,31,7,2020-01-11
9,5171,1,33,6,2019-05-01
1,9577,0,35,3,2020-07-14
6,3231,0,27,8,2022-10-21
1,8989,0,28,3,2022-12-25
9,4884,1,25,8,2013-06-22
7,9540,0,33,3,2017-06-27
8,1002,0,31,8,2021-11-08
0,6439,0,38,9,2017-08-25
8,2462,0,39,6,2022-11-29
1,6165,0,28,7,2020-07-04
4,5580,1,29,8,2018-05-05
5,5011,0,30,9,2020-05-12
8,4651,1,34,5,2018-07-24
4,309,1,35,4,2022-02-13
9,9980,1,37,7,2016-12-27
3,9498,1,27,9,2021-09-13
0,9443,0,32,5,2020-09-15
5,1294,0,30,7,2020-04-29
0,2521,1,29,5,2019-03-29
3,232,0,30,4,2014-03-07
6,5748,0,33,7,2023-04-01
2,1329,0,31,7,2016-03-10
7,227,0,36,7,2022-12-23
4,2236,0,23,4,2022-07-12
5,7120,0,25,6,2016-11-17
1,1276,1,40,5,2022-06-19
1,6662,1,34,4,2015-12-18
2,234,0,35,6,2013-03-22
8,7280,1,38,4,2013-11-13
4,3988,1,27,7,2013-03-12
3,467,1,36,7,2018-05-05
2,257,0,30,8,2018-05-04
8,3084,1,29,5,2022-09-18
7,1427,1,34,8,2020-01-29
0,5071,1,32,6,2020-07-23
2,3460,0,29,8,2015-06-08
7,8108,1,31,7,2013-11-12
8,3838,1,31,6,2017-06-05
9,2240,1,26,9,2020-05-13
4,5785,1,33,4,2020-05-05
0,7879,1,29,6,2014-06-10
6,10001,1,30,6,2021-02-18
0,7262,0,38,9,2018-02-15
9,2585,0,28,4,2016-02-10
9,3697,0,31,4,2017-07-05
0,2210,1,29,5,2022-05-13
8,7201,1,35,5,2018-08-19
3,2178,0,34,6,2018-03-11
4,8728,1,38,7,2020-03-21
4,7410,0,32,8,2016-07-12
1,9507,1,32,5,2013-01-08
5,2416,1,24,6,2021-04-01
9,4325,0,30,5,2017-04-23
2,5254,1,38,7,2016-05-15
5,5348,0,32,9,2021-07-23
4,2444,1,32,7,2022-03-07
4,6791,1,40,10,2023-02-23
2,7005,1,33,8,2013-11-12
1,6457,1,30,7,2017-12-07
4,9030,1,31,7,2017-05-20
0,7368,1,33,5,2017-06-14
7,9349,0,37,4,2016-12-04
6,9185,0,35,7,2020-02-21
2,1810,1,28,5,2015-08-22
9,4880,1,38,6,2014-10-15
7,8621,1,33,9,2013-12-16
0,9042,0,35,3,2021-01-17
5,1202,1,32,8,2014-10-25
9,1330,0,37,5,2021-07-25
6,72,1,30,5,2022-07-14
1,772,0,38,6,2021-06-03
9,2142,0,34,7,2013-08-31
9,2187,0,33,8,2017-06-11
1,3751,0,31,8,2016-01-01
4,6851,1,33,6,2019-07-15
5,4962,1,30,7,2014-04-18
8,8593,1,31,7,2021-04-22
4,10073,0,39,6,2021-06-13
7,984,0,30,6,2016-10-23
9,1754,1,32,8,2014-12-27
6,3313,0,38,9,2018-12-25
7,8633,0,30,5,2020-07-04
4,4768,0,25,6,2016-05-13
1,3169,0,31,6,2020-09-20
0,4429,1,33,7,2016-06-25
9,542,1,31,4,2022-01-28
2,3505,0,35,6,2013-12-11
8,6943,0,34,4,2013-01-02
4,1771,0,32,4,2022-07-19
4,9368,1,39,6,2021-02-09
8,895,1,35,8,2013-12-28
4,6036,1,32,6,2022-06-24
3,1337,1,26,6,2016-08-01
3,10330,0,34,5,2016-11-12
2,9620,0,28,6,2016-01-22
4,68,1,25,6,2021-12-28
0,7212,0,32,6,2021-09-10
8,903,1,29,7,2016-07-13
8,3640,1,33,5,2017-04-14
2,10030,0,38,7,2021-03-25
5,5746,0,34,5,2022-11-07
8,8115,1,25,4,2018-12-22
2,1312,0,36,7,2016-03-09
8,4021,0,37,6,2018-03-26
9,8723,1,29,7,2014-11-15
1,3942,1,35,6,2016-05-28
9,5239,0,35,5,2018-11-17
4,7475,0,32,5,2013-08-29
6,4309,0,41,6,2013-05-01
6,3033,1,35,8,2021-07-17
3,8486,1,39,5,2021-08-27
8,1568,1,37,8,2022-09-09
9,4968,1,31,8,2018-05-19
6,9663,1,38,7,2014-01-16
5,2914,0,29,8,2014-03-25
3,10137,0,24,5,2020-03-26
6,2318,1,27,7,2021-11-18
8,2202,0,25,6,2017-02-28
1,3774,1,31,6,2014-04-20
2,1453,0,31,6,2022-11-27
6,8467,1,33,7,2017-11-24
3,6620,0,26,6,2022-10-25
7,3007,0,32,6,2022-07-16
0,3382,1,33,3,2014-05-30
3,5624,0,34,6,2013-06-13
1,5618,0,33,8,2021-04-11
1,552,1,31,5,2016-02-20
1,927,1,30,7,2018-02-12
8,6423,0,34,8,2015-11-10
1,6104,0,28,3,2013-06-05
5,8451,1,35,7,2019-08-23
3,9370,0,39,8,2014-09-03
2,1391,1,32,6,2015-09-21
5,7263,1,31,6,2017-12-28
6,692,1,39,8,2019-06-17
1,10210,0,35,3,2018-01-28
2,4752,0,34,10,2015-02-04
9,4488,1,35,7,2020-06-17
0,2519,0,37,5,2013-03-18
6,4030,0,35,5,2018-10-21
8,10312,0,35,7,2017-07-05
7,921,0,35,6,2014-05-25
9,8673,0,29,6,2013-04-15
8,1735,0,30,6,2022-06-23
8,3756,1,22,7,2014-11-04
9,6971,1,31,4,2021-08-16
1,615,1,30,7,2019-01-25
8,1728,0,40,5,2015-08-13
8,909,0,37,6,2016-01-09
3,6045,1,31,7,2016-02-07
3,2529,0,40,6,2021-01-02
6,6919,1,34,7,2014-11-01
6,5515,0,26,3,2018-08-06
5,1589,0,29,4,2017-12-28
8,9784,0,29,7,2016-11-01
6,8347,0,41,6,2014-01-24
9,4147,0,23,6,2019-12-25
6,5837,0,33,5,2023-01-02
5,8441,0,38,7,2021-03-15
7,2131,0,35,8,2020-06-17
0,7604,1,23,6,2020-10-27
9,6039,1,30,6,2020-04-20
