id_music,id_user,user_gender,user_age,rating,date
2,2931,1,34,7,2013-04-20
6,9482,0,42,4,2013-10-01
6,1494,1,40,7,2017-09-09
6,1580,0,39,6,2016-07-29
7,5750,1,41,7,2018-05-13
3,7675,0,37,5,2017-04-10
2,9011,1,46,6,2018-04-02
3,2284,0,50,10,2018-08-04
0,1852,1,33,9,2017-06-21
3,10202,1,39,7,2019-06-05
9,3046,1,39,4,2017-01-10
7,8774,0,47,8,2015-04-02
9,5801,1,38,7,2018-07-01
3,9963,1,33,5,2018-09-03
8,582,0,42,9,2021-09-14
2,351,1,40,7,2015-08-12
0,249,1,40,7,2021-06-29
9,5585,1,32,3,2018-09-04
1,6470,1,46,5,2016-07-20
6,4458,0,48,8,2019-12-09
9,5986,0,36,8,2017-09-08
1,1928,1,44,9,2018-05-05
0,2501,1,38,8,2022-11-29
5,1781,0,35,5,2015-05-21
6,1040,0,31,7,2015-10-30
7,2998,0,44,6,2016-09-26
8,8891,1,34,8,2022-09-29
3,9509,1,37,8,2013-09-20
5,2254,0,41,9,2013-02-04
9,2806,1,43,7,2022-05-28
8,2507,0,41,8,2019-09-10
0,9433,0,39,7,2021-01-19
4,5947,1,38,7,2018-10-04
4,1669,1,43,7,2019-03-29
9,5254,0,36,8,2021-01-26
0,5136,1,40,9,2016-10-06
9,1657,0,44,9,2023-01-09
8,2439,1,42,7,2018-07-14
0,7707,1,46,7,2022-09-08
7,3055,0,42,8,2016-04-13
0,3552,0,46,7,2021-06-29
2,5656,0,34,8,2015-03-27
0,4073,0,50,8,2017-06-02
1,5754,1,45,7,2021-02-21
2,6339,0,35,9,2014-07-31
0,4858,0,43,7,2018-05-30
4,3397,1,37,7,2019-09-24
9,8879,1,42,8,2014-10-29
4,2133,1,40,8,2014-05-13
0,5301,0,44,8,2014-08-07
3,8458,0,43,5,2017-10-13
5,3414,1,40,7,2015-04-02
5,1089,1,45,9,2020-09-07
1,4116,0,40,7,2022-01-05
9,8239,0,37,8,2020-01-04
1,5,1,48,8,2022-11-16
5,10246,1,42,6,2018-04-17
0,6276,0,50,6,2016-03-17
5,7976,1,37,8,2019-10-06
9,9402,0,37,9,2015-08-19
9,8361,1,32,8,2022-08-13
0,7685,0,38,8,2015-08-28
4,9213,0,38,6,2020-04-10
4,8566,0,40,6,2022-01-15
3,8198,1,28,10,2020-03-25
6,1679,0,42,6,2016-05-10
8,1885,1,39,8,2014-12-20
9,2072,0,33,8,2019-11-15
2,6513,1,40,6,2019-02-20
1,3336,0,39,7,2019-07-16
4,1529,1,39,8,2016-05-08
6,3840,1,43,7,2014-01-04
6,5428,0,39,5,2017-08-25
4,149,0,44,6,2018-01-18
7,1877,1,41,8,2022-09-01
1,7010,0,42,8,2022-05-13
1,1305,1,40,7,2016-07-17
0,814,1,37,6,2016-05-28
1,7564,0,37,6,2023-01-30
3,7480,1,45,9,2017-12-27
2,9882,1,50,8,2022-07-11
0,4457,1,38,8,2020-07-29
3,831,1,40,6,2013-04-04
7,976,0,38,6,2013-04-22
4,3606,0,34,7,2022-10-19
5,9225,1,42,6,2015-11-13
3,5233,1,44,6,2016-12-29
2,8929,0,37,8,2017-01-11
7,1636,1,40,9,2023-01-26
4,8012,0,41,6,2019-02-01
7,1826,1,36,7,2018-12-02
0,3783,1,43,9,2019-05-30
5,9070,1,35,7,2021-06-02
1,1797,1,41,6,2017-10-23
1,8694,1,40,7,2017-12-22
7,6176,0,37,7,2018-11-27
7,5365,1,35,7,2015-05-09
4,7759,0,37,7,2015-08-25
3,595,1,39,7,2017-05-08
0,809,0,35,5,2022-06-18
3,9510,1,38,7,2017-08-30
0,2914,1,36,7,2021-08-02
7,1832,0,42,8,2014-07-10
8,9646,0,46,8,2016-07-22
1,903,1,46,6,2017-06-25
1,9694,1,44,8,2022-05-10
4,4674,1,39,9,2020-04-28
9,4202,0,39,10,2018-12-10
5,95,0,41,3,2016-08-01
3,6657,1,43,9,2019-03-18
2,3275,0,37,7,2014-02-14
7,6825,0,49,9,2015-03-05
5,7426,0,47,7,2022-06-11
1,3023,0,35,6,2016-06-20
8,877,1,42,8,2015-11-19
2,8526,1,43,8,2016-08-28
4,5226,0,37,9,2013-09-17
3,3485,0,38,6,2015-06-03
2,1909,1,35,6,2018-04-25
6,2880,1,43,9,2017-12-13
3,1482,1,42,5,2015-05-09
5,7758,0,41,8,2014-08-13
5,7114,1,44,5,2021-09-13
3,323,1,43,9,2021-11-23
7,5499,1,42,6,2019-01-12
3,10098,1,39,6,2018-04-10
7,8456,1,45,9,2019-11-24
7,6511,0,41,7,2014-01-30
6,4349,1,42,7,2013-10-09
7,2653,0,46,6,2019-09-14
1,6566,1,42,8,2021-05-11
0,8205,1,42,5,2016-12-13
8,3349,0,47,7,2013-01-23
9,3179,1,44,7,2022-03-04
8,4182,1,34,6,2020-05-10
0,9871,1,39,8,2016-03-30
2,1515,1,41,6,2016-11-19
8,1946,0,46,9,2020-03-26
5,6941,1,44,8,2015-09-05
9,1937,1,46,5,2016-01-16
4,2718,0,40,7,2015-09-29
1,6351,0,35,7,2017-11-09
4,8010,0,34,9,2015-06-13
1,1256,1,36,6,2016-10-14
1,7585,0,43,7,2015-11-08
5,4729,1,41,10,2021-01-15
9,7940,1,42,7,2020-02-09
1,2470,0,34,6,2014-11-21
7,1941,1,46,8,2023-02-12
4,9422,0,38,9,2018-10-10
5,8030,0,38,7,2016-08-03
6,9299,0,47,9,2020-02-13
5,2733,0,37,6,2022-04-27
1,8132,1,44,6,2019-03-26
7,2223,1,45,6,2023-03-30
0,8174,0,42,5,2013-02-25
6,4690,0,45,6,2020-04-26
0,4796,1,36,6,2022-01-22
3,6717,1,40,8,2018-06-01
1,3442,0,39,8,2019-12-18
7,9688,1,38,5,2021-05-17
9,1201,1,36,6,2013-02-17
2,4442,1,39,9,2019-03-08
1,2127,0,34,8,2020-04-03
5,8943,0,35,9,2016-08-02
4,8391,0,42,8,2019-10-03
3,8714,1,35,7,2013-09-05
7,3879,1,40,7,2020-06-11
2,3632,0,35,7,2022-07-28
0,4630,0,47,7,2013-02-24
5,1845,0,37,10,2020-05-25
7,6740,0,38,7,2021-11-06
5,5319,1,40,9,2018-08-21
1,3580,1,40,8,2020-04-03
7,3722,1,37,9,2020-03-04
6,1360,0,30,7,2016-07-20
3,4195,0,41,7,2016-11-30
5,2796,1,41,8,2014-06-05
7,7112,1,41,8,2018-11-06
2,6258,0,45,7,2017-12-30
2,4141,0,36,6,2018-01-05
2,4433,0,43,8,2021-11-14
8,9891,1,35,6,2020-07-11
3,555,0,42,9,2018-12-13
0,6411,1,43,6,2017-03-20
9,1342,1,34,9,2019-12-07
2,9703,1,37,6,2022-05-07
0,5607,1,43,7,2016-12-01
6,6290,0,44,9,2015-11-17
6,1704,1,43,5,2016-02-24
4,8243,0,40,5,2016-05-09
5,8842,0,38,5,2019-06-07
7,5648,0,45,7,2017-07-24
3,4928,1,40,7,2018-03-10
3,941,1,35,6,2020-06-07
8,2034,0,41,5,2013-07-29
1,4089,0,36,8,2014-01-09
0,4897,1,38,10,2017-10-10
2,9924,0,42,9,2014-06-16
5,3673,0,36,6,2017-05-11
4,5857,0,37,7,2017-04-09
8,9867,0,46,6,2021-11-15
9,4939,0,38,5,2017-06-20
9,8594,1,42,7,2015-08-13
4,9548,0,45,6,2014-01-27
6,2076,0,45,6,2014-02-25
4,9555,1,43,7,2013-06-27
7,1513,1,35,7,2019-05-08
7,3031,1,44,7,2013-08-08
4,4315,1,32,7,2017-09-09
3,4208,0,35,8,2017-07-11
6,7183,0,38,8,2013-01-21
2,2107,0,38,8,2019-08-13
2,4993,1,42,7,2015-08-31
3,4871,1,41,5,2015-04-16
0,6652,0,40,8,2020-08-19
4,4408,0,45,7,2017-02-27
1,7148,0,37,7,2015-03-20
2,4778,0,36,8,2014-02-24
0,10116,0,44,7,2014-02-14
8,337,1,44,7,2015-10-03
0,5176,1,38,8,2016-11-04
4,1459,0,39,8,2019-07-14
4,76,0,34,8,2020-01-07
9,7014,1,29,5,2015-01-11
6,1846,0,35,8,2018-03-01
9,1882,1,37,7,2021-04-25
8,6144,0,39,4,2020-04-27
9,2926,0,39,6,2015-07-16
3,3186,0,48,8,2016-12-15
1,5491,1,41,7,2018-04-23
8,8131,0,42,6,2016-06-27
8,1053,0,39,8,2019-12-21
5,864,0,38,9,2022-12-13
9,8426,0,37,9,2020-05-26
3,5646,1,38,7,2019-09-21
8,1468,0,30,8,2017-05-12
3,3044,1,42,8,2016-10-12
9,353,0,36,9,2017-10-30
5,9873,1,43,5,2015-10-01
7,2808,1,43,5,2019-11-12
5,3817,1,45,10,2017-05-19
5,10338,1,49,6,2018-07-25
3,3732,0,31,5,2013-06-07
0,6476,1,33,8,2016-10-03
6,1054,0,32,5,2020-09-10
7,9805,0,51,5,2020-06-29
8,678,0,36,6,2022-01-20
2,646,1,46,7,2014-03-27
0,9666,0,33,7,2013-11-16
3,2098,0,36,6,2016-04-12
4,8900,1,31,7,2014-01-17
4,5866,1,36,9,2014-01-16
0,8099,0,37,7,2015-06-17
0,3258,1,40,10,2018-01-24
9,476,1,39,7,2016-03-06
0,8254,1,38,9,2019-08-15
3,8660,0,42,7,2021-12-29
6,713,0,41,8,2018-12-31
2,1865,0,37,7,2013-08-14
3,2498,0,38,7,2014-08-21
7,4870,1,48,5,2022-12-31
1,10046,0,41,10,2018-10-20
7,4,0,39,7,2019-05-04
9,1831,0,45,8,2017-07-15
0,8999,0,34,9,2015-03-25
4,2815,0,44,7,2017-04-23
5,3604,1,38,9,2018-10-12
5,586,0,40,8,2022-04-30
7,6811,1,43,6,2021-12-18
6,9487,0,39,5,2019-09-28
5,7810,1,39,9,2021-12-31
6,3294,0,42,9,2015-04-09
4,10069,1,36,8,2019-07-17
7,9136,0,41,8,2013-03-24
0,8521,0,37,8,2016-06-15
1,9826,0,34,8,2016-02-28
7,2702,0,42,9,2018-08-07
4,6489,1,46,7,2016-01-31
2,7786,0,36,6,2018-10-01
3,8608,0,36,7,2013-06-19
9,899,1,34,8,2013-05-15
3,6951,0,43,6,2017-02-15
3,981,0,39,8,2022-03-08
2,10044,0,41,9,2019-12-29
1,4209,1,41,6,2018-08-06
6,1563,1,37,8,2023-02-21
5,10226,0,40,7,2019-01-16
8,3025,0,47,7,2018-07-28
2,6964,1,40,7,2021-04-05
5,1337,0,45,6,2019-02-14
9,6081,1,42,6,2021-06-24
2,6425,1,40,10,2013-01-11
1,4290,1,37,5,2013-11-05
8,9399,1,46,9,2023-02-18
0,8707,1,39,7,2013-11-27
0,9194,0,39,5,2021-08-09
1,7057,0,36,8,2018-09-05
1,5187,1,44,6,2019-04-15
9,5232,0,39,7,2016-07-01
9,9111,1,33,9,2022-07-25
2,6416,0,36,9,2022-04-30
2,5390,0,40,6,2018-10-15
3,806,1,41,7,2020-12-19
9,3548,1,41,7,2018-10-18
8,1272,1,39,8,2019-10-11
1,10308,1,40,9,2019-04-23
8,6445,1,40,6,2020-04-20
4,3522,0,40,9,2016-08-17
3,9971,1,39,7,2014-01-30
7,5548,1,37,8,2015-02-18
0,6241,0,39,7,2016-01-26
6,2308,1,33,7,2014-03-28
6,8968,0,36,7,2019-03-02
6,8753,1,40,10,2022-02-13
2,8340,1,39,6,2015-11-19
9,8597,1,34,8,2016-06-09
6,7585,1,38,9,2020-02-07
0,10284,0,37,7,2022-04-13
3,7904,1,44,8,2019-07-17
8,5501,1,41,6,2014-02-23
5,9805,0,46,8,2014-12-05
3,5060,1,36,6,2021-07-07
5,2061,1,46,7,2016-07-09
0,8717,0,31,8,2017-12-02
1,669,1,38,9,2020-10-06
1,3871,1,38,8,2018-04-09
9,6895,1,38,7,2015-11-26
7,6426,1,41,5,2018-05-29
5,4703,0,37,7,2021-03-31
0,4613,0,35,8,2019-04-21
2,6622,0,38,8,2020-12-11
7,5721,0,38,8,2018-09-10
5,7231,0,40,6,2013-01-12
2,3607,1,32,6,2022-11-22
9,5909,1,38,9,2023-02-26
3,6942,0,38,7,2020-02-01
5,6672,0,43,10,2022-06-24
8,678,1,44,8,2016-07-28
2,4868,1,39,8,2013-10-25
9,6392,1,32,9,2015-01-18
8,5925,0,40,7,2016-10-21
2,5,1,38,7,2015-03-12
7,8633,1,38,9,2014-05-09
6,2794,0,42,8,2017-08-16
1,4169,1,41,6,2016-06-21
7,1937,1,39,7,2022-04-15
5,6304,0,38,8,2016-11-12
2,2290,0,33,9,2016-06-02
1,2178,1,48,7,2019-12-22
5,6327,1,37,6,2021-08-22
4,7989,0,42,7,2013-03-08
2,7663,1,36,8,2019-06-13
7,7695,1,39,7,2018-05-03
2,7318,1,34,7,2020-11-05
7,7786,1,37,10,2018-06-07
2,5700,1,42,4,2021-12-16
1,3329,1,38,6,2014-05-27
5,5198,1,40,9,2018-09-12
4,7932,1,38,9,2017-06-23
0,9856,1,39,9,2018-10-06
6,3886,1,42,9,2018-03-10
9,10262,1,40,8,2023-01-01
2,2608,0,29,9,2016-10-15
0,5379,1,27,7,2018-09-17
9,7139,0,46,8,2021-01-27
9,982,0,34,6,2017-01-28
6,7619,0,40,7,2019-06-24
0,453,0,46,7,2015-04-17
5,5947,1,42,6,2021-12-02
8,6826,1,43,6,2021-06-30
1,3987,0,42,8,2022-10-11
9,407,0,39,9,2018-05-03
2,7240,1,44,8,2020-03-11
5,1587,1,38,7,2020-08-25
0,9446,0,45,8,2016-04-07
5,451,0,44,7,2016-01-05
5,4371,0,43,6,2017-02-08
2,4115,1,47,8,2015-12-31
2,5440,1,38,9,2021-02-14
4,4655,0,36,5,2014-07-04
5,1548,1,41,7,2021-06-17
2,2126,0,44,6,2013-01-26
0,9946,1,34,7,2020-04-24
3,4898,1,43,7,2020-01-27
6,2932,0,38,6,2018-12-27
5,3824,0,49,9,2021-01-08
3,3891,1,41,5,2021-02-08
8,1593,1,40,5,2017-05-02
4,7315,1,42,7,2014-07-20
9,9400,0,33,9,2020-11-15
6,9003,0,46,7,2018-03-15
8,4428,0,34,7,2014-04-16
8,4215,0,42,9,2021-03-16
4,1830,0,39,7,2014-06-07
0,7508,0,38,7,2022-12-26
4,142,0,42,8,2020-09-18
1,6522,0,40,7,2017-01-06
8,2304,0,43,6,2022-08-24
3,1018,0,37,7,2015-09-23
0,1887,1,31,8,2016-02-15
2,9928,0,42,8,2020-08-03
9,1254,1,43,8,2021-11-15
6,259,1,44,7,2022-10-13
1,6968,1,35,9,2014-05-05
1,2673,1,43,7,2020-06-04
8,6103,1,41,6,2014-11-28
7,5517,0,48,6,2013-05-27
0,4259,0,45,8,2020-06-24
1,8058,0,37,8,2014-11-28
3,3424,0,44,6,2019-12-05
9,1980,0,43,7,2018-01-09
9,9276,1,43,9,2018-03-01
8,10021,0,32,10,2014-07-20
3,7342,1,35,6,2015-09-09
2,9503,1,34,8,2018-04-30
9,9949,0,32,9,2014-01-10
3,2712,0,45,8,2022-03-27
4,428,0,42,7,2016-02-04
6,1848,1,35,10,2016-07-21
4,4047,0,33,6,2018-02-10
7,798,1,36,7,2021-02-05
3,1715,1,50,7,2023-03-08
9,7389,0,43,6,2021-03-16
8,2145,0,40,8,2020-03-22
1,5301,0,32,6,2022-05-10
5,7107,0,47,6,2020-11-04
1,9781,1,45,5,2019-01-16
7,5044,1,44,6,2022-11-25
1,10191,0,36,10,2019-07-04
8,2356,1,45,7,2015-10-20
7,300,1,42,8,2014-09-25
3,1,0,32,9,2019-09-22
9,6154,0,43,7,2019-10-01
1,5837,1,38,6,2022-09-29
4,853,0,37,7,2013-04-13
4,65,0,48,8,2022-05-05
6,6084,0,33,5,2013-06-10
6,5171,1,43,7,2021-08-13
5,187,0,35,5,2017-05-24
4,1781,1,42,8,2017-11-17
9,5500,0,47,9,2021-04-27
9,4396,1,42,8,2021-07-10
8,5434,1,41,6,2017-08-12
2,8880,1,41,6,2014-09-25
5,913,1,41,8,2013-03-14
1,9866,1,34,7,2015-08-19
1,3565,0,37,7,2014-06-09
6,10100,0,35,6,2013-12-13
0,8335,1,40,7,2019-06-22
7,4483,1,40,6,2015-11-15
3,9953,0,38,8,2013-01-14
7,8558,1,38,4,2017-06-09
4,377,0,37,10,2021-06-13
9,6638,1,40,6,2021-08-21
4,8083,1,38,8,2017-08-10
1,1854,0,37,8,2015-05-01
8,6682,0,37,7,2020-01-08
1,1808,1,43,9,2014-02-22
1,475,1,41,7,2015-11-12
0,8613,1,35,8,2014-03-28
2,3873,0,39,8,2018-02-02
3,2104,0,41,9,2015-01-28
1,4325,1,42,7,2019-05-30
4,8597,1,43,8,2014-08-22
7,240,0,54,6,2014-04-13
6,6945,1,40,6,2021-11-13
7,7895,1,44,8,2018-07-10
5,6953,1,38,9,2022-12-25
5,6541,1,39,5,2015-09-18
8,6373,1,43,9,2015-08-01
7,10357,1,42,8,2016-03-22
5,1606,0,36,5,2021-11-12
8,1510,1,41,7,2022-08-30
8,10232,1,41,3,2018-08-26
2,9838,0,38,7,2016-01-03
5,4819,1,39,9,2020-03-26
1,3699,1,45,8,2019-08-28
6,5822,0,46,8,2022-05-30
3,1415,1,45,8,2018-06-12
0,10361,1,40,6,2022-09-12
2,58,0,38,8,2014-06-19
7,5072,1,37,4,2013-01-08
0,5363,1,42,7,2015-05-03
5,4363,0,44,6,2013-07-29
7,320,1,41,9,2017-06-07
7,2429,0,37,9,2019-10-04
0,5250,1,44,9,2013-12-23
5,9333,0,43,8,2015-02-01
4,5554,1,40,8,2019-07-28
8,10039,1,37,7,2022-04-16
8,1632,1,42,5,2020-06-24
2,10114,1,42,10,2022-09-02
4,705,1,35,6,2021-08-24
0,9466,1,40,6,2013-11-29
2,251,1,39,7,2017-12-02
9,3026,0,45,8,2020-12-30
0,9682,0,46,7,2019-12-30
4,4809,0,41,6,2016-12-08
8,292,1,43,9,2022-05-08
4,6846,1,43,7,2014-04-03
1,7840,1,39,9,2021-07-11
0,8633,0,43,9,2023-03-24
0,5980,0,50,7,2020-09-27
8,4594,1,44,8,2013-03-04
3,9743,0,31,8,2018-08-22
5,10152,0,46,9,2013-08-29
4,6074,0,41,7,2021-12-09
5,5771,1,40,6,2014-10-29
8,2780,1,38,8,2014-07-04
2,1055,0,40,6,2019-05-29
6,5260,1,52,9,2021-11-15
7,5279,1,37,7,2023-01-15
0,7483,1,40,9,2022-01-14
7,8083,1,38,6,2016-12-16
0,7897,1,37,6,2014-02-09
5,200,0,36,9,2017-03-19
6,9866,1,47,9,2023-03-04
0,855,1,35,7,2016-07-06
7,9162,1,38,9,2021-06-19
6,9772,1,42,8,2017-12-01
8,428,1,38,10,2018-04-02
0,2011,1,41,8,2018-03-14
0,8176,0,37,7,2022-03-13
3,8355,0,34,7,2019-03-16
1,8247,0,49,6,2020-09-06
2,5518,0,38,7,2013-12-04
1,1419,1,45,6,2023-03-08
6,1642,0,44,9,2020-02-21
2,3658,1,40,7,2019-08-19
9,2964,1,28,4,2021-03-19
5,3254,1,39,7,2020-01-26
4,8805,0,41,9,2019-06-10
3,921,0,45,9,2013-08-12
2,3792,1,39,7,2021-02-15
0,7363,0,39,8,2021-11-16
4,1970,0,39,6,2018-03-31
9,6218,0,41,5,2022-01-29
1,10087,1,40,7,2022-08-23
4,3628,0,43,5,2020-09-09
2,7149,1,46,7,2016-04-27
2,3987,1,41,6,2019-04-05
4,5431,1,45,7,2013-10-21
8,8333,1,38,9,2017-07-06
8,4686,0,37,7,2015-05-14
5,6775,1,42,7,2020-08-18
6,3106,0,39,5,2017-11-26
7,9066,1,41,9,2015-03-06
8,2738,1,46,6,2023-02-28
8,1670,1,42,8,2018-11-07
1,9684,0,38,8,2022-12-18
8,3121,0,45,8,2019-11-04
1,1283,1,39,9,2019-08-31
0,4045,0,44,7,2017-07-07
7,2853,0,40,8,2023-01-20
6,10094,1,39,6,2017-11-28
9,6247,1,39,5,2018-04-22
5,4549,1,47,5,2023-03-18
7,1538,0,37,6,2017-04-02
1,9706,1,49,8,2020-05-22
5,4872,0,34,8,2015-03-07
9,2164,1,46,7,2014-12-12
7,9610,0,42,7,2019-03-23
9,5193,1,38,8,2020-11-05
6,2746,0,43,9,2015-04-23
9,5628,1,44,9,2019-08-12
5,5821,1,34,8,2015-02-14
6,5443,1,48,9,2020-07-08
9,9539,1,39,7,2014-01-16
4,5050,0,50,5,2021-09-05
1,6095,0,41,5,2018-12-31
0,4037,1,40,7,2018-06-11
5,1639,0,35,8,2013-04-25
6,6590,0,35,7,2022-05-19
3,7985,0,49,7,2018-12-04
8,57,1,45,7,2015-11-12
9,1940,1,40,6,2023-02-12
7,5865,1,44,8,2014-03-04
5,3883,0,33,6,2013-07-05
6,330,0,39,7,2013-11-15
9,10076,1,42,8,2021-08-30
9,3509,0,45,6,2021-06-20
6,3864,0,42,6,2021-03-01
1,4710,0,39,8,2022-04-22
6,1121,0,43,8,2016-03-04
8,2388,1,42,7,2015-06-04
5,6512,1,45,7,2020-06-05
8,2852,1,38,8,2014-02-18
9,2217,0,42,5,2016-11-23
7,8935,1,47,5,2015-10-17
6,7241,1,43,9,2017-12-26
9,5152,1,40,9,2021-10-03
5,2033,0,46,6,2022-07-20
7,5920,0,36,8,2018-10-08
9,6532,0,35,10,2021-03-17
4,6148,0,39,9,2017-01-26
4,275,1,37,6,2016-07-13
3,8018,1,42,6,2013-09-06
3,1950,1,43,7,2022-01-12
1,6523,0,42,6,2019-09-22
3,1671,0,34,5,2022-02-11
9,9609,0,43,8,2014-09-25
6,1471,1,35,7,2016-03-18
2,8765,0,41,7,2017-06-28
1,7081,1,45,5,2016-06-03
1,9793,0,42,5,2015-01-15
7,8330,1,41,8,2015-05-23
2,7471,0,35,7,2016-08-27
7,5695,1,38,7,2018-09-04
1,5729,0,36,8,2019-05-07
3,6205,1,40,7,2017-02-04
4,4379,0,39,10,2015-06-25
2,156,0,45,9,2019-03-14
5,1192,0,44,8,2013-06-18
1,6342,1,39,6,2013-10-29
0,7851,0,38,7,2021-09-02
5,7713,1,39,7,2014-04-19
3,7142,1,42,5,2023-01-21
7,3698,1,37,6,2013-10-23
0,5295,1,37,6,2013-09-05
5,7373,0,37,7,2015-03-21
0,2353,0,36,9,2015-01-28
2,692,1,31,9,2022-06-02
1,8484,1,33,6,2015-01-15
1,4179,0,32,6,2016-01-13
1,2850,1,46,7,2017-04-23
7,4472,0,35,7,2015-09-09
4,2016,0,38,7,2020-01-16
5,9886,1,41,6,2020-10-17
9,4840,0,31,6,2019-05-29
3,6305,1,42,6,2013-11-02
7,5061,0,34,7,2017-11-13
6,8250,1,40,7,2016-02-28
8,2287,0,40,6,2016-08-15
3,8887,1,36,7,2016-02-26
2,9497,0,33,5,2018-06-13
3,3226,1,44,8,2022-12-07
1,3174,1,38,7,2018-01-20
1,7273,0,38,5,2019-05-09
8,1033,0,38,6,2018-09-24
7,4112,0,42,8,2022-07-18
2,4611,0,42,8,2016-12-17
9,7078,1,39,6,2017-12-22
4,6598,0,39,3,2021-07-24
7,5768,1,35,7,2021-11-15
0,5888,1,45,8,2018-06-27
3,6642,1,41,8,2013-05-14
5,1290,0,47,6,2020-09-10
2,5462,1,34,8,2015-01-13
3,5303,0,38,6,2019-09-19
6,60,1,43,8,2013-09-01
3,8152,1,40,8,2014-01-30
2,7075,0,42,8,2015-07-17
8,9491,1,39,8,2019-12-06
0,7601,1,47,7,2021-01-19
8,4593,0,43,9,2015-04-04
2,1533,0,32,7,2022-08-15
0,2208,0,44,9,2014-11-07
8,10110,0,42,6,2013-11-12
6,4542,1,36,8,2017-03-16
1,8709,0,43,10,2014-05-29
9,5709,0,43,6,2022-04-29
7,649,1,37,4,2016-03-21
3,10308,0,33,6,2020-07-09
0,6726,0,40,9,2022-07-17
1,4019,0,36,9,2017-01-05
6,8729,0,39,7,2019-01-01
2,464,1,37,6,2021-11-19
7,7135,0,42,5,2015-06-02
4,2834,1,43,8,2014-11-03
1,2683,0,43,8,2014-08-08
0,5398,0,49,7,2016-06-19
6,224,1,42,8,2022-05-07
0,2291,1,42,9,2014-03-17
8,4784,1,43,5,2017-04-19
6,7653,0,46,6,2014-05-30
8,5283,0,42,8,2019-05-22
4,10243,1,42,7,2013-08-30
3,3660,1,36,7,2017-09-12
8,606,1,41,7,2022-02-03
8,4175,0,41,7,2016-04-07
8,3360,0,37,8,2015-12-30
1,7407,1,40,7,2020-12-06
0,3965,0,36,6,2021-10-14
9,1031,0,35,7,2015-03-17
5,3464,0,32,8,2014-08-22
6,1382,1,44,7,2014-11-01
1,1674,0,43,4,2020-02-14
7,9542,1,39,8,2019-12-06
9,4940,1,40,6,2013-04-06
7,571,1,37,7,2015-06-03
9,5531,1,46,6,2018-09-14
2,2319,1,40,8,2021-07-20
2,8157,0,38,8,2018-03-31
1,3305,1,43,10,2018-06-15
2,6528,1,40,9,2015-01-20
0,10277,1,46,7,2015-04-24
2,1654,1,33,5,2019-07-27
0,1910,0,36,10,2018-10-10
6,6229,0,42,9,2020-08-31
7,6430,0,43,4,2013-06-28
5,9994,1,39,5,2016-07-04
8,126,0,37,9,2018-03-25
0,8325,0,39,5,2022-01-04
4,8718,0,36,6,2022-12-10
9,8157,1,40,8,2015-04-18
0,614,1,44,6,2014-11-07
8,1582,1,36,7,2022-09-05
2,5785,1,37,7,2022-02-28
0,3287,0,40,9,2022-04-09
8,6593,0,34,5,2015-04-16
1,9308,0,35,7,2021-12-28
7,6093,1,38,7,2019-07-11
2,3095,1,54,6,2015-11-11
2,9141,1,34,6,2015-01-06
3,808,0,40,8,2022-09-30
8,7691,1,39,5,2014-10-01
5,9765,0,41,8,2019-06-11
2,1132,0,36,8,2023-01-10
1,7265,0,46,8,2020-07-20
0,6725,1,37,7,2017-12-21
4,4608,1,37,5,2017-06-11
0,2732,0,40,7,2020-01-03
4,2536,1,34,8,2018-05-24
6,2869,0,37,9,2016-05-01
1,3666,1,31,9,2013-06-02
5,10136,0,37,5,2014-10-10
3,6422,1,35,7,2013-10-20
3,8921,1,46,9,2013-01-21
3,7570,1,35,5,2017-07-03
4,7907,1,42,6,2016-07-06
0,10317,0,45,8,2013-10-26
1,340,0,51,8,2022-12-13
3,7885,0,36,8,2021-12-20
3,8686,0,41,7,2020-09-23
5,6725,0,39,7,2015-05-03
8,7439,0,42,7,2020-09-22
7,10207,0,41,6,2021-06-08
2,7537,0,46,8,2017-11-04
9,3447,0,43,5,2017-05-14
2,1655,1,36,6,2019-01-29
8,4016,0,44,8,2023-03-08
4,10272,1,41,8,2019-06-08
3,160,1,42,5,2022-11-18
0,2460,0,38,6,2014-11-25
2,1346,0,35,7,2017-02-01
9,9779,1,37,7,2019-04-22
9,167,1,40,7,2020-01-13
8,2627,0,47,10,2018-02-18
1,3444,1,30,5,2018-11-28
5,7825,0,43,7,2014-10-11
8,9330,1,40,7,2013-08-30
4,5764,0,40,8,2022-04-30
3,9536,0,42,8,2020-01-23
5,9072,1,40,9,2014-07-10
0,7274,1,40,9,2016-03-01
9,2832,0,41,8,2013-08-27
5,668,0,42,9,2022-12-01
9,8881,1,36,7,2013-03-11
6,340,0,44,7,2018-03-16
4,10199,1,35,6,2019-01-04
5,6872,1,43,7,2015-08-23
8,2781,1,31,9,2015-11-23
1,3852,1,34,6,2016-02-22
0,4581,1,39,7,2020-05-02
5,9053,1,40,8,2016-03-15
9,3172,0,33,9,2018-01-15
6,7539,1,39,7,2017-10-21
3,8465,1,34,9,2014-12-31
2,10278,1,47,8,2013-12-15
5,2921,1,51,8,2013-12-21
4,7477,0,41,9,2016-02-13
3,2029,0,38,6,2017-05-12
2,7379,0,37,6,2017-07-22
3,7853,0,39,9,2019-10-19
5,6665,1,34,8,2013-11-18
6,9701,0,41,7,2015-09-13
0,8715,0,47,8,2017-10-01
8,10115,1,39,8,2021-01-20
4,6324,0,38,9,2022-07-05
